CFN;Descripcion_Producto;QtyDisponible;forecasttotal;demand;QtyBloqued;QtyQI;QtyRestricted;UOM;Sloc;forecast
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;36;318;12;0;0;0;EA;4000;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;22;318;12;0;0;0;EA;40A0;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;22;318;12;0;0;0;EA;40A0;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;12;318;12;0;0;0;EA;40A0;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;12;318;12;0;0;0;EA;40A0;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;300;318;12;0;0;0;EA;4000;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;300;318;12;0;0;0;EA;4000;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;60;318;12;0;0;0;EA;4000;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;60;318;12;0;0;0;EA;4000;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;60;318;12;0;0;0;EA;1203;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;60;318;12;0;0;0;EA;1203;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;72;318;12;0;0;0;EA;4000;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;72;318;12;0;0;0;EA;4000;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;60;318;12;0;0;0;EA;4000;10043551
10043551;10043551 980 PAED/ ADT EXP FILTER DISP2;60;318;12;0;0;0;EA;4000;10043551
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;T010;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;4016;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;4016;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;TLOC;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;TLOC;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;TLOC;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;TLOC;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;4023;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;4023;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;4023;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;4023;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;S100;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;S100;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;S100;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;4020;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;4020;10045581
10045581;10045581 4HR CHARG CIRCUIT FOR 840 VENT;1;0;2;0;0;0;EA;4020;10045581
10047078;10047078 PROX FLOW SENSOR X10;100;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;100;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;370;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;330;9;0;0;0;0;EA;4000;10047078
10047078;10047078 PROX FLOW SENSOR X10;10;9;0;0;0;0;EA;4000;10047078
